time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2022-05-29T22:58:25.220Z,40.824,-123.28,28.67,2.85,md,51,49,0.1702,0.17,nc,nc73739276,2022-05-31T04:03:12.705Z,"30km WNW of Weaverville, CA",earthquake,0.33,0.72,0.179,44,reviewed,nc,nc
2022-05-29T22:50:16.920Z,34.2288333,-117.501,8.64,1.24,ml,41,69,0.01621,0.14,ci,ci40030103,2022-06-01T16:02:39.590Z,"3km S of Lytle Creek, CA",earthquake,0.15,0.3,0.127,11,reviewed,ci,ci
2022-05-29T22:38:44.650Z,36.6628333,-121.294,3.58,1.06,md,11,179,0.05078,0.06,nc,nc73739271,2022-06-02T00:41:16.600Z,"14km S of Tres Pinos, CA",earthquake,0.55,1.43,0.368,9,reviewed,nc,nc
2022-05-29T22:17:01.020Z,36.5823333,-121.0833333,11.39,2.07,md,36,70,0.03544,0.13,nc,nc73739266,2022-06-02T00:29:11.649Z,"8km NE of Pinnacles, CA",earthquake,0.29,0.47,0.22,31,reviewed,nc,nc
2022-05-29T22:10:12.434Z,-15.9326,-74.3421,35,4.2,mb,,106,4.528,0.55,us,us7000hdhs,2022-05-30T02:49:55.040Z,"15 km S of Atiquipa, Peru",earthquake,7.3,2,0.176,9,reviewed,us,us
2022-05-29T22:00:24.520Z,17.95216667,-67.02033333,5.3,2.18,md,5,223,,0.03,pr,pr71351363,2022-05-29T22:15:06.170Z,"3 km SE of La Parguera, Puerto Rico",earthquake,0.42,0.57,0.020648287,4,reviewed,pr,pr
2022-05-29T21:55:28.070Z,19.47516667,-67.78233333,6.53,3.32,md,11,235,,0.56,pr,pr71351368,2022-06-01T14:50:02.570Z,"118 km NNE of Punta Cana, Dominican Republic",earthquake,6.74,4.29,0.023454634,9,reviewed,pr,pr
2022-05-29T21:47:08.785Z,61.2825,-149.9286,40.4,1.1,ml,,,,0.85,ak,ak0226uruwm6,2022-05-29T21:49:35.151Z,"7 km NNW of Anchorage, Alaska",earthquake,,0.8,,,automatic,ak,ak
2022-05-29T21:39:57.179Z,35.08133333,-95.50383333,7.61,2.4,ml,73,57,0.124175633,0.25,ok,ok2022kmbi,2022-05-31T14:52:57.615Z,"12 km WSW of Quinton, Oklahoma",earthquake,,0.7,0.16,13,reviewed,ok,ok
2022-05-29T21:30:47.090Z,32.3625,-115.2258333,11.55,2.16,ml,14,181,0.08784,0.29,ci,ci40030055,2022-05-31T17:56:19.054Z,"3km WNW of Delta, B.C., MX",earthquake,1.07,0.77,0.175,6,reviewed,ci,ci
2022-05-29T21:20:32.026Z,61.4877,-146.5282,36.5,1.4,ml,,,,0.72,ak,ak0226urp627,2022-05-29T21:31:57.589Z,"40 km NNW of Valdez, Alaska",earthquake,,1,,,automatic,ak,ak
2022-05-29T21:13:25.117Z,3.9045,126.7592,46.77,4.9,mb,,80,3.17,0.29,us,us7000hdhk,2022-05-30T00:46:02.040Z,"219 km SE of Sarangani, Philippines",earthquake,7.3,6.9,0.051,121,reviewed,us,us
2022-05-29T21:03:47.919Z,58.8347,-134.0829,0,3,ml,,,,1.14,ak,ak0226urlk4n,2022-05-30T00:33:30.040Z,"62 km NNE of Juneau, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-05-29T21:02:55.659Z,51.7533,-174.8452,35,3.5,mb,,204,0.601,0.55,us,us7000hdhi,2022-05-30T00:26:03.040Z,"66 km SW of Atka, Alaska",earthquake,6.3,2,0.132,14,reviewed,us,us
2022-05-29T20:48:06.120Z,36.006,-117.9123333,1.85,1.36,ml,17,83,0.01787,0.16,ci,ci40030023,2022-05-31T14:18:29.289Z,"5km SE of Coso Junction, CA",earthquake,0.33,0.37,0.143,19,reviewed,ci,ci
2022-05-29T20:45:05.130Z,17.955,-66.99666667,8.18,1.95,md,5,209,,0.05,pr,pr71351348,2022-05-29T20:55:06.170Z,"5 km ESE of La Parguera, Puerto Rico",earthquake,0.42,0.67,0.015327895,4,reviewed,pr,pr
2022-05-29T20:43:50.820Z,36.0051667,-117.9116667,1.78,1.97,ml,21,109,0.01743,0.18,ci,ci40030015,2022-05-31T14:19:26.840Z,"6km SE of Coso Junction, CA",earthquake,0.29,0.38,0.184,25,reviewed,ci,ci
2022-05-29T20:34:52.995Z,64.6746,-146.8432,0.8,1.4,ml,,,,0.88,ak,ak0226ur6s3b,2022-05-29T20:57:54.961Z,"10 km E of Eielson Air Force Base, Alaska",earthquake,,0.2,,,automatic,ak,ak
2022-05-29T20:29:43.375Z,13.6644,120.7871,198.19,4.6,mb,,86,9.108,0.99,us,us7000hdh7,2022-05-29T21:08:52.169Z,"9 km W of Tingloy, Philippines",earthquake,11,7.6,0.079,47,reviewed,us,us
2022-05-29T20:18:06.590Z,35.881,-117.6978333,7.71,1.16,ml,23,47,0.07708,0.08,ci,ci40030007,2022-06-01T15:45:21.718Z,"20km ESE of Little Lake, CA",earthquake,0.12,0.31,0.325,9,reviewed,ci,ci
2022-05-29T20:10:35.731Z,31.66406289,-104.4166083,4.229174805,2.3,ml,11,80,0.071896071,0.2,tx,tx2022klyk,2022-06-01T02:39:28.731Z,"56 km S of Whites City, New Mexico",earthquake,1.085075075,1.241127559,0.1,8,reviewed,tx,tx
2022-05-29T19:32:38.773Z,64.5872,-149.2099,9.1,1.4,ml,,,,0.79,ak,ak0226uqkvz9,2022-05-29T19:59:15.291Z,"4 km WSW of Four Mile Road, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-05-29T19:18:37.010Z,33.9831667,-116.9238333,6.6,1.31,ml,45,50,0.06713,0.11,ci,ci40029991,2022-06-01T15:33:25.540Z,"8km NE of Beaumont, CA",earthquake,0.11,0.51,0.236,14,reviewed,ci,ci
2022-05-29T19:12:10.280Z,37.8825,-78.0331667,7.01,2.29,md,10,99,0.1466,0.4,se,se60151643,2022-05-31T13:34:46.949Z,"16 km S of Louisa, Virginia",earthquake,0.96,1.72,0.074,8,reviewed,se,se
2022-05-29T19:11:26.390Z,40.302,-124.3668333,8.62,1.45,md,15,287,0.02296,0.08,nc,nc73739246,2022-05-31T04:28:12.866Z,"7km WSW of Petrolia, CA",earthquake,0.37,0.27,0.128,8,reviewed,nc,nc
2022-05-29T19:08:07.660Z,18.01033333,-66.839,16.02,2.59,md,32,116,,0.28,pr,pr71351333,2022-05-29T20:17:04.040Z,"2 km NW of Indios, Puerto Rico",earthquake,0.41,0.61,0.282817198,21,reviewed,pr,pr
2022-05-29T19:05:28.802Z,61.5029,-149.9222,33.3,1.2,ml,,,,0.62,ak,ak0226uqf2vk,2022-05-29T19:09:55.224Z,"2 km SE of Big Lake, Alaska",earthquake,,0.2,,,automatic,ak,ak
2022-05-29T18:46:07.881Z,62.7657,-149.1479,64,1.3,ml,,,,1.14,ak,ak0226uq2e0k,2022-05-29T18:47:50.375Z,"60 km NE of Chase, Alaska",earthquake,,0.6,,,automatic,ak,ak
2022-05-29T18:45:49.520Z,35.5201667,-117.433,5.65,1.77,ml,28,62,0.05606,0.14,ci,ci40029975,2022-06-01T15:14:27.920Z,"24km NE of Johannesburg, CA",earthquake,0.19,0.42,0.078,12,reviewed,ci,ci
2022-05-29T18:39:05.860Z,39.2596667,-123.4846667,8.82,1.76,md,21,58,0.127,0.09,nc,nc73739241,2022-06-02T01:34:11.951Z,"20km SSW of Willits, CA",earthquake,0.18,0.6,0.123,16,reviewed,nc,nc
2022-05-29T18:34:55.270Z,18.03316667,-66.78716667,18.87,2.11,md,8,151,,0.14,pr,pr71351323,2022-05-29T19:21:03.510Z,Puerto Rico region,earthquake,0.56,1.21,0.017440021,4,reviewed,pr,pr
2022-05-29T18:12:40.230Z,19.19350052,-155.4031677,31.95999908,2.25999999,md,33,168,,0.100000001,hv,hv73027027,2022-05-29T18:15:51.070Z,"8 km E of P?hala, Hawaii",earthquake,0.54,0.879999995,2.11999989,6,automatic,hv,hv
2022-05-29T18:00:19.550Z,19.11316681,-155.3984985,33.02000046,1.84000003,md,39,188,,0.109999999,hv,hv73027017,2022-05-29T18:03:30.230Z,"Island of Hawaii, Hawaii",earthquake,0.66,1.01999998,0.910000026,3,automatic,hv,hv
2022-05-29T17:56:54.840Z,38.6195,-119.8153333,2.69,1.84,md,22,48,0.03771,0.12,nc,nc73739221,2022-06-02T22:18:41.411Z,"8km SSW of Markleeville, CA",earthquake,0.29,0.77,0.354,18,reviewed,nc,nc
2022-05-29T17:53:07.133Z,63.0669,-151.3568,0,1.2,ml,,,,0.97,ak,ak0226upigcj,2022-05-29T18:05:30.335Z,"55 km SSE of Denali National Park, Alaska",earthquake,,0.6,,,automatic,ak,ak
2022-05-29T17:51:07.938Z,59.8901,-139.3762,0,1.4,ml,,,,1.18,ak,ak0226upi0zt,2022-05-29T20:35:39.260Z,"43 km NNE of Yakutat, Alaska",ice quake,,0.5,,,automatic,ak,ak
2022-05-29T17:49:01.494Z,-21.9883,-177.8945,302.89,4.6,mb,,83,7.642,0.9,us,us7000hdgk,2022-05-29T18:08:45.040Z,"292 km WSW of Haveluloto, Tonga",earthquake,12.6,7.6,0.053,107,reviewed,us,us
2022-05-29T17:42:48.203Z,64.3579,-149.7958,0,2,ml,,,,0.91,ak,ak0226upg6l1,2022-05-29T17:46:01.530Z,"29 km W of Anderson, Alaska",earthquake,,0.5,,,automatic,ak,ak
2022-05-29T17:42:26.820Z,36.0063333,-117.801,1.34,0.97,ml,14,64,0.02463,0.06,ci,ci40029959,2022-05-31T17:35:41.930Z,"12km NE of Little Lake, CA",earthquake,0.1,0.14,0.076,4,reviewed,ci,ci
2022-05-29T17:32:30.845Z,51.2211,-179.8716,16.4,1.5,ml,,,,0.6,ak,ak0226upe04c,2022-05-29T20:35:01.552Z,"236 km WSW of Adak, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2022-05-29T17:29:34.670Z,19.21649933,-155.3728333,31.77000046,1.75999999,md,35,162,,0.140000001,hv,hv73026997,2022-05-29T17:32:57.650Z,"11 km E of P?hala, Hawaii",earthquake,0.68,0.819999993,0.579999983,3,automatic,hv,hv
2022-05-29T17:23:23.500Z,35.6731667,-117.4643333,9.76,1.64,ml,31,72,0.0865,0.15,ci,ci40029943,2022-06-01T15:08:11.530Z,"12km SSW of Searles Valley, CA",earthquake,0.17,0.49,0.127,11,reviewed,ci,ci
2022-05-29T17:22:11.890Z,38.8400002,-122.8284988,2.63,1.64,md,7,137,0.04118,0.02,nc,nc73739206,2022-05-29T18:00:16.247Z,"9km WNW of Cobb, CA",earthquake,0.37,1.43,0.07,8,automatic,nc,nc
2022-05-29T17:19:20.708Z,61.8642,-151.1723,68,1.3,ml,,,,0.68,ak,ak0226upb72g,2022-05-29T17:22:32.931Z,"18 km SE of Skwentna, Alaska",earthquake,,0.7,,,automatic,ak,ak
2022-05-29T17:12:28.020Z,37.4068333,-118.368,4.1,2.18,md,30,79,0.05344,0.06,nc,nc73739201,2022-06-02T22:12:19.963Z,"5km ENE of Dixon Lane-Meadow Creek, CA",earthquake,0.18,0.37,0.176,31,reviewed,nc,nc
2022-05-29T17:10:07.229Z,63.001,-149.6575,96.2,1,ml,,,,0.69,ak,ak0226up98ky,2022-05-29T17:13:34.074Z,"56 km SW of Cantwell, Alaska",earthquake,,0.8,,,automatic,ak,ak
2022-05-29T16:55:16.965Z,-59.6999,-26.0523,21.01,4.6,mb,,68,7.865,0.43,us,us7000hee5,2022-06-02T18:47:04.040Z,South Sandwich Islands region,earthquake,10.2,4.9,0.109,26,reviewed,us,us
2022-05-29T16:54:49.634Z,51.4869,175.5282,35,3.6,mb,,234,1.524,0.45,us,us7000hdh6,2022-05-29T21:07:09.040Z,"220 km SE of Attu Station, Alaska",earthquake,5.7,2,0.176,9,reviewed,us,us
2022-05-29T16:24:56.858Z,43.0089,-127.507,10,3.5,ml,,296,2.137,0.49,us,us7000hdg8,2022-05-29T17:02:12.040Z,"247 km W of Port Orford, Oregon",earthquake,4.9,2,0.05,53,reviewed,us,us
2022-05-29T16:17:14.262Z,60.7112,-150.4989,34.2,1.3,ml,,,,0.51,ak,ak0226uopbj6,2022-05-29T16:18:49.647Z,"24 km NE of Sterling, Alaska",earthquake,,1.9,,,automatic,ak,ak
2022-05-29T15:55:18.860Z,17.96416667,-66.852,18.14,2.13,md,14,187,,0.16,pr,pr71351313,2022-05-29T16:43:00.690Z,"4 km ESE of Maria Antonia, Puerto Rico",earthquake,0.54,0.68,0.140156269,8,reviewed,pr,pr
2022-05-29T15:55:08.070Z,19.17333412,-155.5079956,34.04000092,1.75999999,md,29,94,,0.150000006,hv,hv73026952,2022-05-29T15:58:26.210Z,"4 km SW of P?hala, Hawaii",earthquake,0.61,1,1.75999999,4,automatic,hv,hv
2022-05-29T15:51:28.859Z,35.085,-95.50766667,7.12,2.41,ml,76,56,0,0.25,ok,ok2022klpv,2022-06-02T18:35:06.040Z,"13 km WSW of Quinton, Oklahoma",earthquake,,0.5,0.19,15,reviewed,ok,ok
2022-05-29T15:42:02.166Z,46.2185,153.333,10,4.1,mb,,102,7.454,0.95,us,us7000hee3,2022-06-02T17:30:04.040Z,Kuril Islands,earthquake,5.6,1.9,0.185,11,reviewed,us,us
2022-05-29T15:36:53.500Z,31.24522818,-103.5476438,3.946386719,2.5,ml,11,87,0.040218945,0.3,tx,tx2022klpj,2022-06-02T17:04:50.040Z,"13 km S of Lindsay, Texas",earthquake,2.132634411,1.808231942,0.2,10,reviewed,tx,tx
2022-05-29T15:26:56.190Z,31.8693333,-116.1776667,12.04,3.83,ml,20,126,0.2374,0.25,ci,ci40029871,2022-06-02T17:00:05.322Z,"40km ENE of Maneadero, B.C., MX",earthquake,0.4,1.36,0.125,114,reviewed,ci,ci
2022-05-29T15:16:27.541Z,60.2267,-141.1035,16.3,1.4,ml,,,,0.29,ak,ak0226uo3p9u,2022-05-29T20:24:25.340Z,"108 km NW of Yakutat, Alaska",ice quake,,0.2,,,automatic,ak,ak
2022-05-29T15:07:47.050Z,51.65083333,-177.3483333,13.7,1.53,ml,17,196,,0.16,av,av91578141,2022-05-31T23:56:31.390Z,"55 km WSW of Adak, Alaska",earthquake,0.72,0.5,0.22529695,19,reviewed,av,av
2022-05-29T15:05:18.224Z,51.9723,-173.493,52.4,1.8,ml,,,,0.39,ak,ak0226uo170c,2022-05-29T20:23:03.137Z,"54 km ESE of Atka, Alaska",earthquake,,1.9,,,reviewed,ak,ak
2022-05-29T14:42:15.870Z,17.98733333,-66.94733333,8.06,1.8,md,5,160,,0.21,pr,pr71351308,2022-05-29T15:11:17.700Z,"3 km W of Fuig, Puerto Rico",earthquake,0.82,2.49,0.016173868,4,reviewed,pr,pr
2022-05-29T14:00:18.900Z,19.1704998,-155.4763336,32.29000092,1.83000004,md,45,82,,0.180000007,hv,hv73026872,2022-05-29T14:03:32.070Z,"3 km S of P?hala, Hawaii",earthquake,0.55,0.970000029,0.25,5,automatic,hv,hv
2022-05-29T13:45:39.903Z,66.0151,-149.5832,12.9,2.8,ml,,,,0.65,ak,ak0226un32q1,2022-05-29T14:19:04.040Z,"22 km W of Stevens Village, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-05-29T13:40:03.500Z,17.99466667,-66.88333333,15.74,2.19,md,8,93,,0.29,pr,pr71351298,2022-05-29T14:11:52.120Z,"1 km NNE of Maria Antonia, Puerto Rico",earthquake,0.97,1.09,0.01285868,4,reviewed,pr,pr
2022-05-29T13:38:00.081Z,58.5646,-153.4101,56,1.3,ml,,,,0.46,ak,ak0226un1hob,2022-05-29T13:45:13.684Z,"63 km NNW of Aleneva, Alaska",earthquake,,0.8,,,automatic,ak,ak
2022-05-29T13:37:05.792Z,-10.6111,119.4287,10,4.1,mb,,107,3.394,0.64,us,us7000heea,2022-06-02T16:54:07.040Z,"139 km SW of Waingapu, Indonesia",earthquake,8.1,2,0.26,5,reviewed,us,us
2022-05-29T13:34:46.189Z,50.275,-29.0797,10,4.5,mb,,161,14.357,0.62,us,us7000hedz,2022-06-02T16:42:48.040Z,northern Mid-Atlantic Ridge,earthquake,13.1,1.9,0.121,23,reviewed,us,us
2022-05-29T13:26:47.236Z,38.6329,-119.8126,4.7,1.1,ml,7,170.66,0.051,0.0582,nn,nn00839900,2022-05-30T02:39:02.375Z,"7 km SSW of Markleeville, California",earthquake,,2.4,0.14,4,reviewed,nn,nn
2022-05-29T13:09:32.498Z,61.72,-149.6447,40.7,1,ml,,,,0.79,ak,ak0226umvce9,2022-05-29T13:11:50.153Z,"10 km NNW of Meadow Lakes, Alaska",earthquake,,0.7,,,automatic,ak,ak
2022-05-29T13:05:48.123Z,58.9812,-154.3988,131.4,1.2,ml,,,,1.12,ak,ak0226umuipe,2022-05-29T13:08:31.902Z,"55 km SSE of Kokhanok, Alaska",earthquake,,0.6,,,automatic,ak,ak
2022-05-29T12:24:33.381Z,61.454,-141.0559,0,1.8,ml,,,,0.77,ak,ak0226umd4li,2022-05-29T12:35:32.345Z,"99 km E of McCarthy, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-05-29T12:10:32.393Z,38.1496,-117.9014,11.6,1.1,ml,18,132.8,0.047,0.1459,nn,nn00839894,2022-06-02T22:31:08.792Z,"32 km SE of Mina, Nevada",earthquake,,1.1,0.61,4,reviewed,nn,nn
2022-05-29T12:03:29.506Z,14.4884,-92.8924,43.85,4.9,mb,,160,3.074,0.68,us,us7000hdfk,2022-05-29T12:20:07.040Z,"56 km WSW of Puerto Madero, Mexico",earthquake,7.4,7.4,0.023,590,reviewed,us,us
2022-05-29T12:03:21.314Z,21.668,121.0915,10,4.2,mb,,122,1.144,0.64,us,us7000hdfl,2022-05-30T04:55:41.040Z,"51 km SE of Hengchun, Taiwan",earthquake,9.3,1.9,0.121,19,reviewed,us,us
2022-05-29T12:01:04.570Z,35.984,-117.8738333,3.88,1.47,ml,27,32,0.02723,0.13,ci,ci40029855,2022-06-01T14:49:58.550Z,"6km NNE of Little Lake, CA",earthquake,0.14,0.25,0.211,15,reviewed,ci,ci
2022-05-29T11:32:23.766Z,60.7429,-146.8094,21.6,1.4,ml,,,,0.49,ak,ak0226ult8hv,2022-05-29T11:46:19.505Z,"15 km SSW of Tatitlek, Alaska",earthquake,,0.2,,,automatic,ak,ak
2022-05-29T11:21:07.410Z,19.24516678,-155.3821716,32.97999954,2,md,42,146,,0.109999999,hv,hv73026807,2022-05-29T11:24:10.630Z,"11 km ENE of P?hala, Hawaii",earthquake,0.65,0.829999983,1.38999999,14,automatic,hv,hv
2022-05-29T11:16:59.010Z,33.1603333,-115.6215,3.14,1.29,ml,13,92,0.01778,0.15,ci,ci37501085,2022-06-01T14:16:31.574Z,"11km WNW of Calipatria, CA",earthquake,0.44,0.22,0.185,4,reviewed,ci,ci
2022-05-29T11:16:33.180Z,33.1651667,-115.6288333,5.12,1.57,ml,38,58,0.01652,0.2,ci,ci40029839,2022-05-31T22:29:35.075Z,"12km WNW of Calipatria, CA",earthquake,0.19,0.25,0.143,18,reviewed,ci,ci
2022-05-29T10:56:47.570Z,33.2545,-115.9983333,3.95,1.57,ml,56,47,0.02759,0.21,ci,ci40029831,2022-05-31T22:19:26.025Z,"6km SW of Salton City, CA",earthquake,0.17,0.45,0.087,18,reviewed,ci,ci
2022-05-29T10:51:32.063Z,10.7242,-86.4652,30,4.5,mb,,138,1.128,0.43,us,us7000hdfb,2022-05-29T11:23:21.040Z,"87 km SW of San Juan del Sur, Nicaragua",earthquake,6.7,7.2,0.043,157,reviewed,us,us
2022-05-29T10:45:16.952Z,18.6353,-102.6091,81.34,4.5,mb,,174,1.648,0.57,us,us7000hdfa,2022-05-29T12:23:49.857Z,"22 km ESE of Aguililla, Mexico",earthquake,9,8.6,0.029,354,reviewed,us,us
2022-05-29T10:29:52.650Z,22.2245,-160.4711667,26.35,3.9,md,31,339,,0.27,hv,hv72000418,2022-05-31T04:15:17.130Z,"83 km WNW of Kekaha, Hawaii",earthquake,3.82,0.63,0.018613944,7,reviewed,hv,hv
2022-05-29T10:22:42.320Z,33.7723333,-116.12,7.33,1.31,ml,48,76,0.088,0.15,ci,ci40029823,2022-05-31T21:56:14.329Z,"10km ENE of Indio, CA",earthquake,0.14,0.45,0.149,20,reviewed,ci,ci
2022-05-29T10:09:31.250Z,-6.4066,112.0995,10,4.1,mb,,88,1.766,0.49,us,us7000hdf8,2022-05-30T05:06:12.040Z,"54 km N of Tuban, Indonesia",earthquake,6.9,1.9,0.198,9,reviewed,us,us
2022-05-29T10:04:45.640Z,17.96033333,-66.85183333,18.29,2.09,md,13,189,,0.11,pr,pr71351288,2022-05-29T10:22:19.830Z,Puerto Rico region,earthquake,0.58,0.48,0.170899254,7,reviewed,pr,pr
2022-05-29T09:28:55.756Z,58.0933,-154.256,4.6,1.5,ml,,,,0.51,ak,ak0226uklqdj,2022-05-31T21:40:59.880Z,"59 km NNE of Karluk, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-05-29T09:20:48.230Z,19.15966606,-155.4693298,32.31999969,2,md,40,165,,0.170000002,hv,hv73026707,2022-05-29T09:24:09.640Z,"4 km SSE of P?hala, Hawaii",earthquake,0.69,0.860000014,1.04999995,12,automatic,hv,hv
2022-05-29T09:12:30.850Z,19.09183311,-155.4603271,26.20000076,2.2,ml,41,183,,0.150000006,hv,hv73026702,2022-05-29T09:18:00.260Z,"12 km S of P?hala, Hawaii",earthquake,0.58,0.829999983,4.59,4,automatic,hv,hv
2022-05-29T09:12:15.821Z,61.2341,-147.6236,0,1.7,ml,,,,0.94,ak,ak0226uki7u6,2022-05-29T20:03:36.482Z,"63 km S of Glacier View, Alaska",ice quake,,0.4,,,automatic,ak,ak
2022-05-29T09:00:00.820Z,45.1625,-122.6308333,24.02,1.65,ml,11,119,0.1002,0.15,uw,uw61836692,2022-05-29T16:56:43.880Z,"4 km WNW of Molalla, Oregon",earthquake,0.47,0.63,0.068895103,5,reviewed,uw,uw
2022-05-29T08:59:01.777Z,-6.4885,147.7118,48.42,4.8,mb,,75,4.985,0.54,us,us7000hdeu,2022-05-29T09:24:15.040Z,"16 km WNW of Finschhafen, Papua New Guinea",earthquake,10.6,8.1,0.095,36,reviewed,us,us
2022-05-29T08:54:16.710Z,33.1578333,-116.4205,10.82,1.01,ml,22,116,0.1101,0.25,ci,ci37501077,2022-05-31T21:47:24.394Z,"12km SSW of Borrego Springs, CA",earthquake,0.48,0.74,0.149,5,reviewed,ci,ci
2022-05-29T08:53:15.170Z,-22.8814,172.2706,10,4.2,mb,,132,4.461,0.41,us,us7000hdet,2022-05-29T09:39:03.040Z,southeast of the Loyalty Islands,earthquake,5.2,1.9,0.147,17,reviewed,us,us
2022-05-29T08:47:23.711Z,31.61691237,-104.5509446,7.082763672,2.3,ml,14,85,0.067168881,0.3,tx,tx2022klbv,2022-06-01T02:33:46.027Z,"64 km SSW of Whites City, New Mexico",earthquake,3.363064776,1.849398814,0.2,10,reviewed,tx,tx
2022-05-29T08:23:29.772Z,15.442,-94.4076,35.12,4.1,mb,,178,2.339,0.5,us,us7000hden,2022-05-29T08:49:37.040Z,"84 km SSW of La Gloria, Mexico",earthquake,10.2,15.7,0.067,61,reviewed,us,us
2022-05-29T08:20:40.978Z,45.0816,-66.9516,5,1.7,ml,,159,0.085,0.64,us,us7000hdih,2022-05-30T01:26:55.040Z,"8 km E of Saint Andrews, Canada",earthquake,1.8,1.9,0.105,12,reviewed,us,us
2022-05-29T08:17:01.630Z,44.3585,-115.2083333,10.35,2.45,ml,17,83,0.839,0.22,mb,mb80547349,2022-05-30T00:11:06.666Z,southern Idaho,earthquake,0.54,1.04,0.201,18,reviewed,mb,mb
2022-05-29T08:17:01.302Z,31.59051142,-104.0117468,7.391259766,2,ml,12,73,0.083773445,0.1,tx,tx2022klat,2022-05-29T08:48:54.859Z,"36 km NW of Toyah, Texas",earthquake,1.217935796,2.046437014,0.2,13,reviewed,tx,tx
2022-05-29T08:08:26.400Z,19.50399971,-155.4660034,-0.600000024,1.70000005,md,16,79,,0.150000006,hv,hv73026657,2022-05-29T08:11:41.200Z,"25 km WNW of Volcano, Hawaii",earthquake,0.56,0.970000029,,5,automatic,hv,hv
2022-05-29T07:57:21.874Z,59.9561,-152.8772,94.8,1.1,ml,,,,0.88,ak,ak0226ujl0b4,2022-05-29T08:04:08.671Z,"61 km WNW of Anchor Point, Alaska",earthquake,,0.6,,,automatic,ak,ak
2022-05-29T07:56:05.386Z,59.909,-153.023,113.4,1.1,ml,,,,0.59,ak,ak0226ujkrct,2022-05-29T07:58:41.670Z,"62 km ENE of Pedro Bay, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-05-29T07:50:10.950Z,35.5935,-117.3956667,7.9,1.13,ml,18,101,0.05468,0.16,ci,ci40029799,2022-05-31T21:22:50.973Z,"19km S of Trona, CA",earthquake,0.28,0.52,0.08,3,reviewed,ci,ci
2022-05-29T07:45:02.247Z,-22.2289,173.2878,19.86,5.3,mww,,120,5.418,0.73,us,us7000hdei,2022-05-30T15:26:10.040Z,southeast of the Loyalty Islands,earthquake,9,3.7,0.078,16,reviewed,us,us
2022-05-29T07:27:34.960Z,19.19116592,-155.475174,31.21999931,2.13000011,md,43,92,,0.119999997,hv,hv73026602,2022-05-29T07:30:48.090Z,"1 km SSE of P?hala, Hawaii",earthquake,0.63,0.720000029,1.25999999,16,automatic,hv,hv
2022-05-29T07:25:04.174Z,60.6678,-150.3628,26.8,1.7,ml,,,,0.47,ak,ak0226uje42u,2022-05-29T07:57:23.601Z,"26 km ENE of Sterling, Alaska",earthquake,,0.4,,,automatic,ak,ak
2022-05-29T07:21:53.240Z,59.8275,-152.5772,91.1,1.4,ml,,,,0.58,ak,ak0226ujdcvy,2022-05-29T07:25:32.025Z,"42 km W of Anchor Point, Alaska",earthquake,,0.6,,,automatic,ak,ak
2022-05-29T07:19:05.400Z,19.19966698,-155.415329,33.08000183,2.46,ml,46,154,,0.119999997,hv,hv73026597,2022-05-29T07:24:36.510Z,"6 km E of P?hala, Hawaii",earthquake,0.44,0.589999974,3.92,22,automatic,hv,hv
2022-05-29T07:08:09.000Z,35.10333333,-95.53833333,7.81,1.91,ml,63,55,0.113377751,0.23,ok,ok2022kkyp,2022-05-31T15:09:35.478Z,"12 km E of Crowder, Oklahoma",earthquake,,0.6,0.19,12,reviewed,ok,ok
2022-05-29T07:05:07.920Z,51.9375,-178.7153333,9.95,1.18,ml,4,339,,0.21,av,av91577501,2022-05-31T22:24:12.400Z,"143 km W of Adak, Alaska",earthquake,2.75,0.99,0.22250806,4,reviewed,av,av
2022-05-29T07:01:15.220Z,18.0205,-66.80416667,17.86,1.99,md,12,130,,0.14,pr,pr71351283,2022-05-29T08:44:49.840Z,"1 km W of Guayanilla, Puerto Rico",earthquake,0.41,0.61,0.026323309,9,reviewed,pr,pr
2022-05-29T06:55:23.739Z,36.2775,140.973,43.38,5.1,mww,,96,2.245,0.75,us,us7000hddw,2022-05-30T14:56:10.040Z,"35 km E of ?arai, Japan",earthquake,7.1,6.1,0.089,12,reviewed,us,us
2022-05-29T06:42:53.234Z,31.60733356,-103.9981109,12.50715332,2.3,ml,43,49,0.0720351,0.3,tx,tx2022kkxt,2022-05-31T11:29:54.661Z,"37 km NNW of Toyah, Texas",earthquake,1.012696338,1.433718491,0.2,30,reviewed,tx,tx
2022-05-29T06:26:46.730Z,19.15016747,-155.5091705,35.15999985,1.77999997,md,35,210,,0.180000007,hv,hv73026557,2022-05-29T06:29:54.510Z,"6 km SSW of P?hala, Hawaii",earthquake,0.93,0.850000024,1.77999997,4,automatic,hv,hv
